9af3467db68cf6063627304cecd46a65	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E	0.0928345;0.0928345;0.0928345;0.0928345;0.0928345;0.0928345
0b36c352632cb1346cdc7d73f9fb376c	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E	0.161935;0.161935;0.161935;0.161935;0.161935;0.161935
6376ea6dab7d0fde3cd66f53b57e1484	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E	0.146271;0.146271;0.146271;0.146271;0.146271;0.146271
c06ccd1f7d57566ef669942328b1a946	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E	0.0916852;0.0916852;0.0916852;0.0916852;0.0916852;0.0916852
9d30df1c09b60bb791f16b9f769c6335	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E	0.963606;0.963606;0.963606;0.963606;0.963606;0.963606
43fddf1528d4a98928fd8c3a8ac23bfd	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E	0.175385;0.175385;0.175385;0.175385;0.175385;0.175385
5648dccee530d68ceb3e4d7d22cf8756	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E	0.230368;0.230368;0.230368;0.230368;0.230368;0.230368
922f741ee774d85fd38a26312d4e9dda	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E	0.700007;0.700007;0.700007;0.700007;0.700007;0.700007
e877b40e9a053815820e8c2636112769	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Thiopseudomonas	1;1;1;1;1;0.666493
cdb325cbb996684438005a01aa3361f3	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Thiopseudomonas	1;1;1;1;1;0.667918
86d6db0b6e15510fa5d27ceae8fd5e0d	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E	0.678441;0.678441;0.678441;0.678441;0.678441;0.678441
d0ec34dbfb350b13b941d51df55d392e	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E	0.997276;0.997276;0.997276;0.997276;0.997276;0.997276
b4289ab0a9a00034c1fbce477b2c4ded	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E	0.24058;0.24058;0.24058;0.24058;0.24058;0.24058
9008764305469acb079f239b4f29a8f0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E	0.221744;0.221744;0.221744;0.221744;0.221744;0.221744
3208f7b583cdca99aa88fb02152fed26	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Thiopseudomonas	1;1;1;1;1;0.662317
