SampleID	F	R	Extraction_batch	PCR_batch	Plate	Well	Ale_ID	SampleOrigin	IsolationMethod	Tissue	Site	Tree	GlobalSampleID	SampleType	SequencingType
Leaf-ITS-F14-R19	F14	R19	7	4	13	C8	NA	Microbiome	NA	Leaf	WINDW	A14	Microbiome-Leaf-WINDW-A14	Sample	NovaSeq
Leaf-ITS-F14-R20	F14	R20	7	4	13	D8	NA	Microbiome	NA	Leaf	WINDW	A11	Microbiome-Leaf-WINDW-A11	Sample	NovaSeq
Leaf-ITS-F14-R21	F14	R21	7	4	13	E8	NA	Microbiome	NA	Leaf	Negctrl	Negctrl	Microbiome-Leaf-Negctrl-7	DNA_Negative	NovaSeq
Leaf-ITS-F14-R22	F14	R22	8	4	13	F8	NA	Microbiome	NA	Leaf	ANCST	C2	Microbiome-Leaf-ANCST-C2	Sample	NovaSeq
Leaf-ITS-F14-R23	F14	R23	8	4	13	G8	NA	Microbiome	NA	Leaf	ASHC	C3	Microbiome-Leaf-ASHC-C3	Sample	NovaSeq
Leaf-ITS-F14-R24	F14	R24	8	4	13	H8	NA	Microbiome	NA	Leaf	ASHC	C2	Microbiome-Leaf-ASHC-C2	Sample	NovaSeq
Leaf-ITS-F15-R1	F15	R1	11	1	4	A3	NA	Microbiome	NA	Leaf	TAWWD	C1	Microbiome-Leaf-TAWWD-C1	Sample	NovaSeq
Leaf-ITS-F15-R2	F15	R2	11	1	4	B3	NA	Microbiome	NA	Leaf	Negctrl	Negctrl	Microbiome-Leaf-Negctrl-1-11	DNA_Negative	NovaSeq
Leaf-ITS-F15-R3	F15	R3	11	1	4	C3	NA	Microbiome	NA	Leaf	Negctrl	Negctrl	Microbiome-Leaf-Negctrl-2-11	DNA_Negative	NovaSeq
Leaf-ITS-F15-R4	F15	R4	12	1	4	D3	NA	Microbiome	NA	Leaf	MOCCA	CE28	Microbiome-Leaf-MOCCA-CE28	Sample	NovaSeq
Leaf-ITS-F15-R5	F15	R5	12	1	4	E3	NA	Microbiome	NA	Leaf	MOCCA	E39	Microbiome-Leaf-MOCCA-E39	Sample	NovaSeq
Leaf-ITS-F15-R6	F15	R6	12	1	4	F3	NA	Microbiome	NA	Leaf	MOCCA	CE22	Microbiome-Leaf-MOCCA-CE22	Sample	NovaSeq
Leaf-ITS-F15-R7	F15	R7	12	1	4	G3	NA	Microbiome	NA	Leaf	MOCCA	E40	Microbiome-Leaf-MOCCA-E40	Sample	NovaSeq
Leaf-ITS-F15-R8	F15	R8	12	1	4	H3	NA	Microbiome	NA	Leaf	MOCCA	E45	Microbiome-Leaf-MOCCA-E45	Sample	NovaSeq
Leaf-ITS-F15-R9	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F15-R10	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F15-R11	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F15-R12	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F15-R13	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F15-R14	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F15-R15	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F15-R16	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F15-R17	F15	R17	8	1	3	A3	NA	Microbiome	NA	Leaf	DYMK	C3	Microbiome-Leaf-DYMK-C3	Sample	NovaSeq
Leaf-ITS-F15-R18	F15	R18	8	1	3	B3	NA	Microbiome	NA	Leaf	DYMK	C2	Microbiome-Leaf-DYMK-C2	Sample	NovaSeq
Leaf-ITS-F15-R19	F15	R19	8	1	3	C3	NA	Microbiome	NA	Leaf	GMKW	A16	Microbiome-Leaf-GMKW-A16	Sample	NovaSeq
Leaf-ITS-F15-R20	F15	R20	8	1	3	D3	NA	Microbiome	NA	Leaf	HLKH	A8	Microbiome-Leaf-HLKH-A8	Sample	NovaSeq
Leaf-ITS-F15-R21	F15	R21	8	1	3	E3	NA	Microbiome	NA	Leaf	HLKH	C2	Microbiome-Leaf-HLKH-C2	Sample	NovaSeq
Leaf-ITS-F15-R22	F15	R22	8	1	3	F3	NA	Microbiome	NA	Leaf	HLKH	A19	Microbiome-Leaf-HLKH-A19	Sample	NovaSeq
Leaf-ITS-F15-R23	F15	R23	8	1	3	G3	NA	Microbiome	NA	Leaf	HLKH	A13	Microbiome-Leaf-HLKH-A13	Sample	NovaSeq
Leaf-ITS-F15-R24	F15	R24	8	1	3	H3	NA	Microbiome	NA	Leaf	HOEF	A18	Microbiome-Leaf-HOEF-A18	Sample	NovaSeq
Leaf-ITS-F16-R1	F16	R1	12	1	4	A4	NA	Microbiome	NA	Leaf	MOCCA	CE27	Microbiome-Leaf-MOCCA-CE27	Sample	NovaSeq
Leaf-ITS-F16-R2	F16	R2	12	1	4	B4	NA	Microbiome	NA	Leaf	MOCCA	E38	Microbiome-Leaf-MOCCA-E38	Sample	NovaSeq
Leaf-ITS-F16-R3	F16	R3	12	1	4	C4	NA	Microbiome	NA	Leaf	MOCCA	E31	Microbiome-Leaf-MOCCA-E31	Sample	NovaSeq
Leaf-ITS-F16-R4	F16	R4	12	1	4	D4	NA	Microbiome	NA	Leaf	MOCCA	E32	Microbiome-Leaf-MOCCA-E32	Sample	NovaSeq
Leaf-ITS-F16-R5	F16	R5	12	1	4	E4	NA	Microbiome	NA	Leaf	MOCCA	CE26	Microbiome-Leaf-MOCCA-CE26	Sample	NovaSeq
Leaf-ITS-F16-R6	F16	R6	12	1	4	F4	NA	Microbiome	NA	Leaf	MOCCA	CE23	Microbiome-Leaf-MOCCA-CE23	Sample	NovaSeq
Leaf-ITS-F16-R7	F16	R7	12	1	4	G4	NA	Microbiome	NA	Leaf	MOCCA	E41	Microbiome-Leaf-MOCCA-E41	Sample	NovaSeq
Leaf-ITS-F16-R8	F16	R8	12	1	4	H4	NA	Microbiome	NA	Leaf	MOCCA	E43	Microbiome-Leaf-MOCCA-E43	Sample	NovaSeq
Leaf-ITS-F16-R9	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F16-R10	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F16-R11	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F16-R12	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F16-R13	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F16-R14	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F16-R15	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F16-R16	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F16-R17	F16	R17	8	1	3	A4	NA	Microbiome	NA	Leaf	HRWD	C4	Microbiome-Leaf-HRWD-C4	Sample	NovaSeq
Leaf-ITS-F16-R18	F16	R18	8	1	3	B4	NA	Microbiome	NA	Leaf	HTCH	A20	Microbiome-Leaf-HTCH-A20	Sample	NovaSeq
Leaf-ITS-F16-R19	F16	R19	8	1	3	C4	NA	Microbiome	NA	Leaf	LNGDL	C1	Microbiome-Leaf-LNGDL-C1	Sample	NovaSeq
Leaf-ITS-F16-R20	F16	R20	8	1	3	D4	NA	Microbiome	NA	Leaf	LNGDL	A13	Microbiome-Leaf-LNGDL-A13	Sample	NovaSeq
Leaf-ITS-F16-R21	F16	R21	8	1	3	E4	NA	Microbiome	NA	Leaf	LNGDL	A18	Microbiome-Leaf-LNGDL-A18	Sample	NovaSeq
Leaf-ITS-F16-R22	F16	R22	8	1	3	F4	NA	Microbiome	NA	Leaf	LWBKR	C2	Microbiome-Leaf-LWBKR-C2	Sample	NovaSeq
Leaf-ITS-F16-R23	F16	R23	8	1	3	G4	NA	Microbiome	NA	Leaf	MCOU	C3	Microbiome-Leaf-MCOU-C3	Sample	NovaSeq
Leaf-ITS-F16-R24	F16	R24	8	1	3	H4	NA	Microbiome	NA	Leaf	MCOU	C1	Microbiome-Leaf-MCOU-C1	Sample	NovaSeq
Leaf-ITS-F17-R1	F17	R1	12	1	4	A5	NA	Microbiome	NA	Leaf	MOCCA	CE21	Microbiome-Leaf-MOCCA-CE21	Sample	NovaSeq
Leaf-ITS-F17-R2	F17	R2	12	1	4	B5	NA	Microbiome	NA	Leaf	MOCCA	E33	Microbiome-Leaf-MOCCA-E33	Sample	NovaSeq
Leaf-ITS-F17-R3	F17	R3	12	1	4	C5	NA	Microbiome	NA	Leaf	MOCCA	E42	Microbiome-Leaf-MOCCA-E42	Sample	NovaSeq
Leaf-ITS-F17-R4	F17	R4	12	1	4	D5	NA	Microbiome	NA	Leaf	MOCCA	E35	Microbiome-Leaf-MOCCA-E35	Sample	NovaSeq
Leaf-ITS-F17-R5	F17	R5	12	1	4	E5	NA	Microbiome	NA	Leaf	STHWK	E35	Microbiome-Leaf-STHWK-E35	Sample	NovaSeq
Leaf-ITS-F17-R6	F17	R6	12	1	4	F5	NA	Microbiome	NA	Leaf	STHWK	E34	Microbiome-Leaf-STHWK-E34	Sample	NovaSeq
Leaf-ITS-F17-R7	F17	R7	12	1	4	G5	NA	Microbiome	NA	Leaf	STHWK	E40	Microbiome-Leaf-STHWK-E40	Sample	NovaSeq
Leaf-ITS-F17-R8	F17	R8	12	1	4	H5	NA	Microbiome	NA	Leaf	STHWK	CE21	Microbiome-Leaf-STHWK-CE21	Sample	NovaSeq
Leaf-ITS-F17-R9	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F17-R10	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F17-R11	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F17-R12	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F17-R13	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F17-R14	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F17-R15	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F17-R16	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F17-R17	F17	R17	8	1	3	A5	NA	Microbiome	NA	Leaf	MTRD	C5	Microbiome-Leaf-MTRD-C5	Sample	NovaSeq
Leaf-ITS-F17-R18	F17	R18	8	1	3	B5	NA	Microbiome	NA	Leaf	MTRD	C2	Microbiome-Leaf-MTRD-C2	Sample	NovaSeq
Leaf-ITS-F17-R19	F17	R19	8	1	3	C5	NA	Microbiome	NA	Leaf	RCHMD	A13	Microbiome-Leaf-RCHMD-A13	Sample	NovaSeq
Leaf-ITS-F17-R20	F17	R20	8	1	3	D5	NA	Microbiome	NA	Leaf	STHWK	A19	Microbiome-Leaf-STHWK-A19	Sample	NovaSeq
Leaf-ITS-F17-R21	F17	R21	8	1	3	E5	NA	Microbiome	NA	Leaf	WINDW	A9	Microbiome-Leaf-WINDW-A9	Sample	NovaSeq
Leaf-ITS-F17-R22	F17	R22	8	1	3	F5	NA	Microbiome	NA	Leaf	WINDW	A12	Microbiome-Leaf-WINDW-A12	Sample	NovaSeq
Leaf-ITS-F17-R23	F17	R23	8	1	3	G5	NA	Microbiome	NA	Leaf	WINDW	C2	Microbiome-Leaf-WINDW-C2	Sample	NovaSeq
Leaf-ITS-F17-R24	F17	R24	8	1	3	H5	NA	Microbiome	NA	Leaf	WINDW	C1	Microbiome-Leaf-WINDW-C1	Sample	NovaSeq
Leaf-ITS-F18-R1	F18	R1	12	1	4	A6	NA	Microbiome	NA	Leaf	STHWK	CE25	Microbiome-Leaf-STHWK-CE25	Sample	NovaSeq
Leaf-ITS-F18-R2	F18	R2	12	1	4	B6	NA	Microbiome	NA	Leaf	STHWK	E32	Microbiome-Leaf-STHWK-E32	Sample	NovaSeq
Leaf-ITS-F18-R3	F18	R3	12	1	4	C6	NA	Microbiome	NA	Leaf	STHWK	E36	Microbiome-Leaf-STHWK-E36	Sample	NovaSeq
Leaf-ITS-F18-R4	F18	R4	12	1	4	D6	NA	Microbiome	NA	Leaf	STHWK	CE23	Microbiome-Leaf-STHWK-CE23	Sample	NovaSeq
Leaf-ITS-F18-R5	F18	R5	13	1	4	E6	NA	Microbiome	NA	Leaf	STHWK	CE28	Microbiome-Leaf-STHWK-CE28	Sample	NovaSeq
Leaf-ITS-F18-R6	F18	R6	13	1	4	F6	NA	Microbiome	NA	Leaf	STHWK	E39	Microbiome-Leaf-STHWK-E39	Sample	NovaSeq
Leaf-ITS-F18-R7	F18	R7	13	1	4	G6	NA	Microbiome	NA	Leaf	STHWK	E43	Microbiome-Leaf-STHWK-E43	Sample	NovaSeq
Leaf-ITS-F18-R8	F18	R8	13	1	4	H6	NA	Microbiome	NA	Leaf	STHWK	CE29	Microbiome-Leaf-STHWK-CE29	Sample	NovaSeq
Leaf-ITS-F18-R9	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F18-R10	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F18-R11	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F18-R12	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F18-R13	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F18-R14	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F18-R15	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F18-R16	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F18-R17	F18	R17	8	1	3	A6	NA	Microbiome	NA	Leaf	WLDCP	C2	Microbiome-Leaf-WLDCP-C2	Sample	NovaSeq
Leaf-ITS-F18-R18	F18	R18	8	1	3	B6	NA	Microbiome	NA	Leaf	WLDCP	C3	Microbiome-Leaf-WLDCP-C3	Sample	NovaSeq
Leaf-ITS-F18-R19	F18	R19	8	1	3	C6	NA	Microbiome	NA	Leaf	Negctrl	Negctrl	Microbiome-Leaf-Negctrl-8	DNA_Negative	NovaSeq
Leaf-ITS-F18-R20	F18	R20	9	1	3	D6	NA	Microbiome	NA	Leaf	ASHC	C6	Microbiome-Leaf-ASHC-C6	Sample	NovaSeq
Leaf-ITS-F18-R21	F18	R21	9	1	3	E6	NA	Microbiome	NA	Leaf	ASHC	C1	Microbiome-Leaf-ASHC-C1	Sample	NovaSeq
Leaf-ITS-F18-R22	F18	R22	9	1	3	F6	NA	Microbiome	NA	Leaf	ATTP	A17	Microbiome-Leaf-ATTP-A17	Sample	NovaSeq
Leaf-ITS-F18-R23	F18	R23	9	1	3	G6	NA	Microbiome	NA	Leaf	BBW	C3	Microbiome-Leaf-BBW-C3	Sample	NovaSeq
Leaf-ITS-F18-R24	F18	R24	9	1	3	H6	NA	Microbiome	NA	Leaf	CDS	C4	Microbiome-Leaf-CDS-C4	Sample	NovaSeq
Leaf-ITS-F19-R1	F19	R1	13	4	13	A10	NA	Microbiome	NA	Leaf	MOCCA	E34	Microbiome-Leaf-MOCCA-E34	Sample	NovaSeq
Leaf-ITS-F19-R2	F19	R2	13	4	13	B10	NA	Microbiome	NA	Leaf	MOCCA	E37	Microbiome-Leaf-MOCCA-E37	Sample	NovaSeq
Leaf-ITS-F19-R3	F19	R3	13	4	13	C10	NA	Microbiome	NA	Leaf	MOCCA	CE25	Microbiome-Leaf-MOCCA-CE25	Sample	NovaSeq
Leaf-ITS-F19-R4	F19	R4	13	4	13	D10	NA	Microbiome	NA	Leaf	MOCCA	CE24	Microbiome-Leaf-MOCCA-CE24	Sample	NovaSeq
Leaf-ITS-F19-R5	F19	R5	13	4	13	E10	NA	Microbiome	NA	Leaf	MOCCA	E44	Microbiome-Leaf-MOCCA-E44	Sample	NovaSeq
Leaf-ITS-F19-R6	F19	R6	13	4	13	F10	NA	Microbiome	NA	Leaf	MOCCA	CE30	Microbiome-Leaf-MOCCA-CE30	Sample	NovaSeq
Leaf-ITS-F19-R7	F19	R7	13	4	13	G10	NA	Microbiome	NA	Leaf	MOCCA	E36	Microbiome-Leaf-MOCCA-E36	Sample	NovaSeq
Leaf-ITS-F19-R8	F19	R8	13	4	13	H10	NA	Microbiome	NA	Leaf	MOCCA	CE29	Microbiome-Leaf-MOCCA-CE29	Sample	NovaSeq
Leaf-ITS-F19-R9	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F19-R10	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F19-R11	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F19-R12	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F19-R13	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F19-R14	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F19-R15	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F19-R16	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F19-R17	F19	R17	9	1	3	A7	NA	Microbiome	NA	Leaf	GMKW	A8	Microbiome-Leaf-GMKW-A8	Sample	NovaSeq
Leaf-ITS-F19-R18	F19	R18	9	1	3	B7	NA	Microbiome	NA	Leaf	GMKW	A18	Microbiome-Leaf-GMKW-A18	Sample	NovaSeq
Leaf-ITS-F19-R19	F19	R19	9	1	3	C7	NA	Microbiome	NA	Leaf	GMKW	C2	Microbiome-Leaf-GMKW-C2	Sample	NovaSeq
Leaf-ITS-F19-R20	F19	R20	9	1	3	D7	NA	Microbiome	NA	Leaf	GMKW	A12	Microbiome-Leaf-GMKW-A12	Sample	NovaSeq
Leaf-ITS-F19-R21	F19	R21	9	1	3	E7	NA	Microbiome	NA	Leaf	HLKH	A10	Microbiome-Leaf-HLKH-A10	Sample	NovaSeq
Leaf-ITS-F19-R22	F19	R22	9	1	3	F7	NA	Microbiome	NA	Leaf	HLKH	A15	Microbiome-Leaf-HLKH-A15	Sample	NovaSeq
Leaf-ITS-F19-R23	F19	R23	9	1	3	G7	NA	Microbiome	NA	Leaf	HLKH	A9	Microbiome-Leaf-HLKH-A9	Sample	NovaSeq
Leaf-ITS-F19-R24	F19	R24	9	1	3	H7	NA	Microbiome	NA	Leaf	HRWD	C2	Microbiome-Leaf-HRWD-C2	Sample	NovaSeq
Leaf-ITS-F20-R1	F20	R1	13	1	4	A8	NA	Microbiome	NA	Leaf	STHWK	E33	Microbiome-Leaf-STHWK-E33	Sample	NovaSeq
Leaf-ITS-F20-R2	F20	R2	13	1	4	B8	NA	Microbiome	NA	Leaf	STHWK	CE26	Microbiome-Leaf-STHWK-CE26	Sample	NovaSeq
Leaf-ITS-F20-R3	F20	R3	13	1	4	C8	NA	Microbiome	NA	Leaf	STHWK	E42	Microbiome-Leaf-STHWK-E42	Sample	NovaSeq
Leaf-ITS-F20-R4	F20	R4	13	1	4	D8	NA	Microbiome	NA	Leaf	STHWK	E38	Microbiome-Leaf-STHWK-E38	Sample	NovaSeq
Leaf-ITS-F20-R5	F20	R5	13	1	4	E8	NA	Microbiome	NA	Leaf	STHWK	E31	Microbiome-Leaf-STHWK-E31	Sample	NovaSeq
Leaf-ITS-F20-R6	F20	R6	13	1	4	F8	NA	Microbiome	NA	Leaf	STHWK	E44	Microbiome-Leaf-STHWK-E44	Sample	NovaSeq
Leaf-ITS-F20-R7	F20	R7	13	1	4	G8	NA	Microbiome	NA	Leaf	STHWK	CE22	Microbiome-Leaf-STHWK-CE22	Sample	NovaSeq
Leaf-ITS-F20-R8	F20	R8	13	1	4	H8	NA	Microbiome	NA	Leaf	STHWK	CE27	Microbiome-Leaf-STHWK-CE27	Sample	NovaSeq
Leaf-ITS-F20-R9	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F20-R10	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F20-R11	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F20-R12	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F20-R13	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F20-R14	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F20-R15	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F20-R16	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F20-R17	F20	R17	9	1	3	A8	NA	Microbiome	NA	Leaf	HTCH	A9	Microbiome-Leaf-HTCH-A9	Sample	NovaSeq
Leaf-ITS-F20-R18	F20	R18	9	1	3	B8	NA	Microbiome	NA	Leaf	HTCH	A18	Microbiome-Leaf-HTCH-A18	Sample	NovaSeq
Leaf-ITS-F20-R19	F20	R19	9	1	3	C8	NA	Microbiome	NA	Leaf	LNGDL	A14	Microbiome-Leaf-LNGDL-A14	Sample	NovaSeq
Leaf-ITS-F20-R20	F20	R20	9	1	3	D8	NA	Microbiome	NA	Leaf	LNGDL	A7	Microbiome-Leaf-LNGDL-A7	Sample	NovaSeq
Leaf-ITS-F20-R21	F20	R21	9	1	3	E8	NA	Microbiome	NA	Leaf	MALDW	C3	Microbiome-Leaf-MALDW-C3	Sample	NovaSeq
Leaf-ITS-F20-R22	F20	R22	9	1	3	F8	NA	Microbiome	NA	Leaf	MOCCA	C1	Microbiome-Leaf-MOCCA-C1	Sample	NovaSeq
Leaf-ITS-F20-R23	F20	R23	9	1	3	G8	NA	Microbiome	NA	Leaf	RCHMD	A17	Microbiome-Leaf-RCHMD-A17	Sample	NovaSeq
Leaf-ITS-F20-R24	F20	R24	9	1	3	H8	NA	Microbiome	NA	Leaf	RCHMD	A12	Microbiome-Leaf-RCHMD-A12	Sample	NovaSeq
Leaf-ITS-F21-R1	F21	R1	13	1	4	A9	NA	Microbiome	NA	Leaf	STHWK	CE24	Microbiome-Leaf-STHWK-CE24	Sample	NovaSeq
Leaf-ITS-F21-R2	F21	R2	13	1	4	B9	NA	Microbiome	NA	Leaf	STHWK	E37	Microbiome-Leaf-STHWK-E37	Sample	NovaSeq
Leaf-ITS-F21-R3	F21	R3	13	1	4	C9	NA	Microbiome	NA	Leaf	STHWK	E45	Microbiome-Leaf-STHWK-E45	Sample	NovaSeq
Leaf-ITS-F21-R4	F21	R4	13	1	4	D9	NA	Microbiome	NA	Leaf	STHWK	E41	Microbiome-Leaf-STHWK-E41	Sample	NovaSeq
Leaf-ITS-F21-R5	F21	R5	13	1	4	E9	NA	Microbiome	NA	Leaf	STHWK	CE30	Microbiome-Leaf-STHWK-CE30	Sample	NovaSeq
Leaf-ITS-F21-R6	F21	R6	12	1	4	F9	NA	Microbiome	NA	Leaf	Negctrl	Negctrl	Microbiome-Leaf-Negctrl-12	DNA_Negative	NovaSeq
Leaf-ITS-F21-R7	F21	R7	13	1	4	G9	NA	Microbiome	NA	Leaf	Negctrl	Negctrl	Microbiome-Leaf-Negctrl-13	DNA_Negative	NovaSeq
Leaf-ITS-F21-R8	F21	R8	1	1	4	H9	NA	Microbiome	NA	Leaf	Negctrl	Negctrl	Microbiome-Leaf-Negctrl-1	DNA_Negative	NovaSeq
Leaf-ITS-F21-R9	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F21-R10	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F21-R11	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F21-R12	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F21-R13	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F21-R14	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F21-R15	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F21-R16	NA	NA	NA	NA	NA	NA	NA	Microbiome	NA	Leaf	NA	NA	NA	Unused	NovaSeq
Leaf-ITS-F21-R17	F21	R17	9	1	3	A9	NA	Microbiome	NA	Leaf	RWDN	C1	Microbiome-Leaf-RWDN-C1	Sample	NovaSeq
Leaf-ITS-F21-R18	F21	R18	9	1	3	B9	NA	Microbiome	NA	Leaf	RWDN	C2	Microbiome-Leaf-RWDN-C2	Sample	NovaSeq
Leaf-ITS-F21-R19	F21	R19	9	1	3	C9	NA	Microbiome	NA	Leaf	STHWK	A20	Microbiome-Leaf-STHWK-A20	Sample	NovaSeq
Leaf-ITS-F21-R20	F21	R20	9	1	3	D9	NA	Microbiome	NA	Leaf	STHWK	A17	Microbiome-Leaf-STHWK-A17	Sample	NovaSeq
Leaf-ITS-F21-R21	F21	R21	9	1	3	E9	NA	Microbiome	NA	Leaf	STHWK	A18	Microbiome-Leaf-STHWK-A18	Sample	NovaSeq
