SampleID	F	R	Extraction_batch	PCR_batch	Plate	Well	Ale_ID	SampleOrigin	IsolationMethod	Tissue	Site	Tree	GlobalSampleID	SampleType	SequencingType
D2E-16S-F1-R1	F1	R1	200	5	1	A1	12	Isolation	D2E	Leaf	ANCST	C1	Isolation-D2E-ANCST-C1	Sample	NovaSeq
D2E-16S-F1-R2	F1	R2	200	5	1	A2	77	Isolation	D2E	Soil	GMKW	C2	Isolation-D2E-GMKW-C2	Sample	NovaSeq
D2E-16S-F1-R3	F1	R3	200	5	1	A3	199	Isolation	D2E	Soil	STHWK	C4	Isolation-D2E-STHWK-C4	Sample	NovaSeq
D2E-16S-F1-R4	F1	R4	200	5	1	A4	6	Isolation	D2E	Leaf	SLCY	C1	Isolation-D2E-SLCY-C1	Sample	NovaSeq
D2E-16S-F1-R5	F1	R5	200	5	1	A5	107	Isolation	D2E	Soil	SNDR	C2	Isolation-D2E-SNDR-C2	Sample	NovaSeq
D2E-16S-F1-R6	F1	R6	200	5	1	A6	236	Isolation	D2E	Leaf	HOEF	C4	Isolation-D2E-HOEF-C4	Sample	NovaSeq
D2E-16S-F1-R7	F1	R7	200	5	1	A7	5	Isolation	D2E	Soil	SLCY	C1	Isolation-D2E-SLCY-C1	Sample	NovaSeq
D2E-16S-F1-R8	F1	R8	200	5	1	A8	104	Isolation	D2E	Leaf	STRTS	C2	Isolation-D2E-STRTS-C2	Sample	NovaSeq
D2E-16S-F1-R9	F1	R9	200	5	1	A9	181	Isolation	D2E	Soil	RWDN	C4	Isolation-D2E-RWDN-C4	Sample	NovaSeq
D2E-16S-F1-R10	F1	R10	200	5	1	A10	273	Isolation	D2E	Soil	LANGDL	C5	Isolation-D2E-LANGDL-C5	Sample	NovaSeq
D2E-16S-F1-R11	F1	R11	200	5	1	A11	327	Isolation	D2E	Leaf	TAWWD	C4	Isolation-D2E-TAWWD-C4	Sample	NovaSeq
D2E-16S-F1-R12	F1	R12	200	5	1	A12	3	Isolation	D2E	Soil	CDPM	C1	Isolation-D2E-CDPM-C1	Sample	NovaSeq
D2E-16S-F1-R13	F1	R13	200	5	4	A1	2	Isolation	D2E	Leaf	SAW	C1	Isolation-D2E-SAW-C1	Sample	NovaSeq
D2E-16S-F1-R14	F1	R14	200	5	4	A2	47	Isolation	D2E	Soil	SNDR	C1	Isolation-D2E-SNDR-C1	Sample	NovaSeq
D2E-16S-F1-R15	F1	R15	200	5	4	A3	125	Isolation	D2E	Soil	MTRD	C3	Isolation-D2E-MTRD-C3	Sample	NovaSeq
D2E-16S-F1-R16	F1	R16	200	5	4	A4	179	Isolation	D2E	Soil	TAWWD	C3	Isolation-D2E-TAWWD-C3	Sample	NovaSeq
D2E-16S-F1-R17	F1	R17	200	5	4	A5	227	Isolation	D2E	Soil	CDS	C4	Isolation-D2E-CDS-C4	Sample	NovaSeq
D2E-16S-F1-R18	F1	R18	200	5	4	A6	Positive_Ctrol	Isolation	D2E	PCR Positive	PCR Positive	PCR Positive	Isolation-D2E-PCR Positive-PCR Positive	PCR_Positive	NovaSeq
D2E-16S-F1-R19	F1	R19	200	5	4	A7	21	Isolation	D2E	Soil	LINEAG	C1	Isolation-D2E-LINEAG-C1	Sample	NovaSeq
D2E-16S-F1-R20	F1	R20	200	5	4	A8	85	Isolation	D2E	Soil	SLCY	C2	Isolation-D2E-SLCY-C2	Sample	NovaSeq
D2E-16S-F1-R21	F1	R21	200	5	4	A9	109	Isolation	D2E	Soil	HTCH	C2	Isolation-D2E-HTCH-C2	Sample	NovaSeq
D2E-16S-F1-R22	F1	R22	200	5	4	A10	228	Isolation	D2E	Leaf	CDS	C4	Isolation-D2E-CDS-C4	Sample	NovaSeq
D2E-16S-F1-R23	F1	R23	200	5	4	A11	307	Isolation	D2E	Leaf	LINEAG	C1	Isolation-D2E-LINEAG-C1	Sample	NovaSeq
D2E-16S-F1-R24	F1	R24	200	5	4	A12	343	Isolation	D2E	Leaf	BBW	C4	Isolation-D2E-BBW-C4	Sample	NovaSeq
D2E-16S-F2-R1	F2	R1	200	5	1	B1	20	Isolation	D2E	Leaf	RCHMND	C1	Isolation-D2E-RCHMND-C1	Sample	NovaSeq
D2E-16S-F2-R2	F2	R2	200	5	1	B2	86	Isolation	D2E	Leaf	SLCY	C2	Isolation-D2E-SLCY-C2	Sample	NovaSeq
D2E-16S-F2-R3	F2	R3	200	5	1	B3	208	Isolation	D2E	Leaf	RCHMD	C4	Isolation-D2E-RCHMD-C4	Sample	NovaSeq
D2E-16S-F2-R4	F2	R4	200	5	1	B4	16	Isolation	D2E	Leaf	CROC	C1	Isolation-D2E-CROC-C1	Sample	NovaSeq
D2E-16S-F2-R5	F2	R5	200	5	1	B5	113	Isolation	D2E	Soil	HOEF	C2	Isolation-D2E-HOEF-C2	Sample	NovaSeq
D2E-16S-F2-R6	F2	R6	200	5	1	B6	270	Isolation	D2E	Leaf	SAW	C5	Isolation-D2E-SAW-C5	Sample	NovaSeq
D2E-16S-F2-R7	F2	R7	200	5	1	B7	18	Isolation	D2E	Leaf	LNGDL	C1	Isolation-D2E-LNGDL-C1	Sample	NovaSeq
D2E-16S-F2-R8	F2	R8	200	5	1	B8	105	Isolation	D2E	Soil	HLKH	C2	Isolation-D2E-HLKH-C2	Sample	NovaSeq
D2E-16S-F2-R9	F2	R9	200	5	1	B9	198	Isolation	D2E	Leaf	ANCST	C4	Isolation-D2E-ANCST-C4	Sample	NovaSeq
D2E-16S-F2-R10	F2	R10	200	5	1	B10	279	Isolation	D2E	Soil	MOCCA	C5	Isolation-D2E-MOCCA-C5	Sample	NovaSeq
D2E-16S-F2-R11	F2	R11	200	5	1	B11	329	Isolation	D2E	Soil	ATTP	C4	Isolation-D2E-ATTP-C4	Sample	NovaSeq
D2E-16S-F2-R12	F2	R12	200	5	1	B12	11	Isolation	D2E	Soil	ANCST	C1	Isolation-D2E-ANCST-C1	Sample	NovaSeq
D2E-16S-F2-R13	F2	R13	200	5	4	B1	8	Isolation	D2E	Leaf	MCOU	C1	Isolation-D2E-MCOU-C1	Sample	NovaSeq
D2E-16S-F2-R14	F2	R14	200	5	4	B2	54	Isolation	D2E	Leaf	WLDCP	C1	Isolation-D2E-WLDCP-C1	Sample	NovaSeq
D2E-16S-F2-R15	F2	R15	200	5	4	B3	127	Isolation	D2E	Soil	GMKW	C3	Isolation-D2E-GMKW-C3	Sample	NovaSeq
D2E-16S-F2-R16	F2	R16	200	5	4	B4	182	Isolation	D2E	Leaf	RWDN	C4	Isolation-D2E-RWDN-C4	Sample	NovaSeq
D2E-16S-F2-R17	F2	R17	200	5	4	B5	240	Isolation	D2E	Leaf	MALDW	C4	Isolation-D2E-MALDW-C4	Sample	NovaSeq
D2E-16S-F2-R18	F2	R18	200	5	4	B6	321	Isolation	D2E	Soil	MALDW	C3	Isolation-D2E-MALDW-C3	Sample	NovaSeq
D2E-16S-F2-R19	F2	R19	200	5	4	B7	42	Isolation	D2E	Leaf	CDS	C1	Isolation-D2E-CDS-C1	Sample	NovaSeq
D2E-16S-F2-R20	F2	R20	200	5	4	B8	88	Isolation	D2E	Leaf	CDPM	C2	Isolation-D2E-CDPM-C2	Sample	NovaSeq
D2E-16S-F2-R21	F2	R21	200	5	4	B9	121	Isolation	D2E	Soil	RWDN	C3	Isolation-D2E-RWDN-C3	Sample	NovaSeq
D2E-16S-F2-R22	F2	R22	200	5	4	B10	234	Isolation	D2E	Leaf	HTCH	C4	Isolation-D2E-HTCH-C4	Sample	NovaSeq
D2E-16S-F2-R23	F2	R23	200	5	4	B11	308	Isolation	D2E	Leaf	LINEAG	C1	Isolation-D2E-LINEAG-C1	Sample	NovaSeq
D2E-16S-F2-R24	F2	R24	200	5	4	B12	348	Isolation	D2E	Leaf	CDPM	C4	Isolation-D2E-CDPM-C4	Sample	NovaSeq
D2E-16S-F3-R1	F3	R1	200	5	1	C1	31	Isolation	D2E	Soil	RWDN	C1	Isolation-D2E-RWDN-C1	Sample	NovaSeq
D2E-16S-F3-R2	F3	R2	200	5	1	C2	100	Isolation	D2E	Leaf	DYMK	C2	Isolation-D2E-DYMK-C2	Sample	NovaSeq
D2E-16S-F3-R3	F3	R3	200	5	1	C3	217	Isolation	D2E	Soil	WLDCP	C4	Isolation-D2E-WLDCP-C4	Sample	NovaSeq
D2E-16S-F3-R4	F3	R4	200	5	1	C4	22	Isolation	D2E	Leaf	LINEAG	C1	Isolation-D2E-LINEAG-C1	Sample	NovaSeq
D2E-16S-F3-R5	F3	R5	200	5	1	C5	134	Isolation	D2E	Leaf	HRWD	C3	Isolation-D2E-HRWD-C3	Sample	NovaSeq
D2E-16S-F3-R6	F3	R6	200	5	1	C6	288	Isolation	D2E	Leaf	CDS	C5	Isolation-D2E-CDS-C5	Sample	NovaSeq
D2E-16S-F3-R7	F3	R7	200	5	1	C7	30	Isolation	D2E	Leaf	ATTP	C1	Isolation-D2E-ATTP-C1	Sample	NovaSeq
D2E-16S-F3-R8	F3	R8	200	5	1	C8	116	Isolation	D2E	Leaf	MOCCA	C2	Isolation-D2E-MOCCA-C2	Sample	NovaSeq
D2E-16S-F3-R9	F3	R9	200	5	1	C9	211	Isolation	D2E	Soil	ASHC	C4	Isolation-D2E-ASHC-C4	Sample	NovaSeq
D2E-16S-F3-R10	F3	R10	200	5	1	C10	285	Isolation	D2E	Soil	DYMK	C5	Isolation-D2E-DYMK-C5	Sample	NovaSeq
D2E-16S-F3-R11	F3	R11	200	5	1	C11	331	Isolation	D2E	Leaf	ATTP	C4	Isolation-D2E-ATTP-C4	Sample	NovaSeq
D2E-16S-F3-R12	F3	R12	200	5	1	C12	15	Isolation	D2E	Soil	CROC	C1	Isolation-D2E-CROC-C1	Sample	NovaSeq
D2E-16S-F3-R13	F3	R13	200	5	4	C1	25	Isolation	D2E	Soil	GMKW	C1	Isolation-D2E-GMKW-C1	Sample	NovaSeq
D2E-16S-F3-R14	F3	R14	200	5	4	C2	74	Isolation	D2E	Leaf	WINDW	C2	Isolation-D2E-WINDW-C2	Sample	NovaSeq
D2E-16S-F3-R15	F3	R15	200	5	4	C3	140	Isolation	D2E	Leaf	ANCST	C3	Isolation-D2E-ANCST-C3	Sample	NovaSeq
D2E-16S-F3-R16	F3	R16	200	5	4	C4	185	Isolation	D2E	Soil	MTRD	C4	Isolation-D2E-MTRD-C4	Sample	NovaSeq
D2E-16S-F3-R17	F3	R17	200	5	4	C5	259	Isolation	D2E	Soil	ANCST	C5	Isolation-D2E-ANCST-C5	Sample	NovaSeq
D2E-16S-F3-R18	F3	R18	200	5	4	C6	325	Isolation	D2E	Soil	TAWWD	C4	Isolation-D2E-TAWWD-C4	Sample	NovaSeq
D2E-16S-F3-R19	F3	R19	200	5	4	C7	45	Isolation	D2E	Soil	HLKH	C1	Isolation-D2E-HLKH-C1	Sample	NovaSeq
D2E-16S-F3-R20	F3	R20	200	5	4	C8	89	Isolation	D2E	Soil	SAW	C2	Isolation-D2E-SAW-C2	Sample	NovaSeq
D2E-16S-F3-R21	F3	R21	200	5	4	C9	131	Isolation	D2E	Soil	WINDW	C3	Isolation-D2E-WINDW-C3	Sample	NovaSeq
D2E-16S-F3-R22	F3	R22	200	5	4	C10	235	Isolation	D2E	Soil	HOEF	C4	Isolation-D2E-HOEF-C4	Sample	NovaSeq
D2E-16S-F3-R23	F3	R23	200	5	4	C11	315	Isolation	D2E	Leaf	DYMK	C2	Isolation-D2E-DYMK-C2	Sample	NovaSeq
D2E-16S-F3-R24	F3	R24	200	5	4	C12	353	Isolation	D2E	Soil	MCOU	C5	Isolation-D2E-MCOU-C5	Sample	NovaSeq
D2E-16S-F4-R1	F4	R1	200	5	1	D1	PCR_NEG_Ctrol	Isolation	D2E	PCR Negative	PCR Negative	PCR Negative	Isolation-D2E-PCR Negative-PCR Negative	PCR_Negative	NovaSeq
D2E-16S-F4-R2	F4	R2	200	5	1	D2	114	Isolation	D2E	Leaf	HOEF	C2	Isolation-D2E-HOEF-C2	Sample	NovaSeq
D2E-16S-F4-R3	F4	R3	200	5	1	D3	220	Isolation	D2E	Leaf	TAWWD	C4	Isolation-D2E-TAWWD-C4	Sample	NovaSeq
D2E-16S-F4-R4	F4	R4	200	5	1	D4	24	Isolation	D2E	Leaf	LWBKR	C1	Isolation-D2E-LWBKR-C1	Sample	NovaSeq
D2E-16S-F4-R5	F4	R5	200	5	1	D5	136	Isolation	D2E	Leaf	ATTP	C3	Isolation-D2E-ATTP-C3	Sample	NovaSeq
D2E-16S-F4-R6	F4	R6	200	5	1	D6	293	Isolation	D2E	Soil	SNDR	C5	Isolation-D2E-SNDR-C5	Sample	NovaSeq
D2E-16S-F4-R7	F4	R7	200	5	1	D7	41	Isolation	D2E	Soil	CDS	C1	Isolation-D2E-CDS-C1	Sample	NovaSeq
D2E-16S-F4-R8	F4	R8	200	5	1	D8	117	Isolation	D2E	Soil	MALDW	C2	Isolation-D2E-MALDW-C2	Sample	NovaSeq
D2E-16S-F4-R9	F4	R9	200	5	1	D9	229	Isolation	D2E	Soil	STRTS	C4	Isolation-D2E-STRTS-C4	Sample	NovaSeq
D2E-16S-F4-R10	F4	R10	200	5	1	D10	291	Isolation	D2E	Soil	HLKH	C5	Isolation-D2E-HLKH-C5	Sample	NovaSeq
D2E-16S-F4-R11	F4	R11	200	5	1	D11	350	Isolation	D2E	Soil	HTCH	C5	Isolation-D2E-HTCH-C5	Sample	NovaSeq
D2E-16S-F4-R12	F4	R12	200	5	1	D12	33	Isolation	D2E	Soil	HARWD	C1	Isolation-D2E-HARWD-C1	Sample	NovaSeq
D2E-16S-F4-R13	F4	R13	200	5	4	D1	28	Isolation	D2E	Leaf	WINDW	C1	Isolation-D2E-WINDW-C1	Sample	NovaSeq
D2E-16S-F4-R14	F4	R14	200	5	4	D2	79	Isolation	D2E	Soil	RWDN	C2	Isolation-D2E-RWDN-C2	Sample	NovaSeq
D2E-16S-F4-R15	F4	R15	200	5	4	D3	144	Isolation	D2E	Leaf	MCOU	C3	Isolation-D2E-MCOU-C3	Sample	NovaSeq
D2E-16S-F4-R16	F4	R16	200	5	4	D4	195	Isolation	D2E	Soil	ATTP	C4	Isolation-D2E-ATTP-C4	Sample	NovaSeq
D2E-16S-F4-R17	F4	R17	200	5	4	D5	264	Isolation	D2E	Leaf	MCOU	C5	Isolation-D2E-MCOU-C5	Sample	NovaSeq
D2E-16S-F4-R18	F4	R18	200	5	4	D6	335	Isolation	D2E	Leaf	HOEF	C4	Isolation-D2E-HOEF-C4	Sample	NovaSeq
D2E-16S-F4-R19	F4	R19	200	5	4	D7	55	Isolation	D2E	Soil	MALDW	C1	Isolation-D2E-MALDW-C1	Sample	NovaSeq
D2E-16S-F4-R20	F4	R20	200	5	4	D8	CP_41_tree_16S	Isolation	Agar	All	MALDW	C1	Isolation-Agar-MALDW-C1	Sample	NovaSeq
D2E-16S-F4-R21	F4	R21	200	5	4	D9	138	Isolation	D2E	Leaf	LINEAG	C3	Isolation-D2E-LINEAG-C3	Sample	NovaSeq
D2E-16S-F4-R22	F4	R22	200	5	4	D10	237	Isolation	D2E	Soil	MOCCA	C4	Isolation-D2E-MOCCA-C4	Sample	NovaSeq
D2E-16S-F4-R23	F4	R23	200	5	4	D11	317	Isolation	D2E	Soil	HRWD	C2	Isolation-D2E-HRWD-C2	Sample	NovaSeq
D2E-16S-F4-R24	F4	R24	200	5	4	D12	DNA_Neg_7_8	Isolation	D2E	Negctrl	Negctrl	Negctrl	Isolation-D2E-Negctrl-Negctrl	DNA_Negative	NovaSeq
D2E-16S-F5-R1	F5	R1	200	5	29	A29	59	Isolation	D2E	Soil	TAWWD	C1	Isolation-D2E-TAWWD-C1	Sample	NovaSeq
D2E-16S-F5-R2	F5	R2	200	5	1	E2	124	Isolation	D2E	Leaf	LWBKR	C3	Isolation-D2E-LWBKR-C3	Sample	NovaSeq
D2E-16S-F5-R3	F5	R3	200	5	1	E3	258	Isolation	D2E	Leaf	LINEAG	C5	Isolation-D2E-LINEAG-C5	Sample	NovaSeq
D2E-16S-F5-R4	F5	R4	200	5	1	E4	37	Isolation	D2E	Soil	MTRD	C1	Isolation-D2E-MTRD-C1	Sample	NovaSeq
D2E-16S-F5-R5	F5	R5	200	5	1	E5	170	Isolation	D2E	Leaf	HTCH	C3	Isolation-D2E-HTCH-C3	Sample	NovaSeq
D2E-16S-F5-R6	F5	R6	200	5	1	E6	297	Isolation	D2E	Soil	WLDCP	C5	Isolation-D2E-WLDCP-C5	Sample	NovaSeq
D2E-16S-F5-R7	F5	R7	200	5	1	E7	48	Isolation	D2E	Leaf	SNDR	C1	Isolation-D2E-SNDR-C1	Sample	NovaSeq
D2E-16S-F5-R8	F5	R8	200	5	1	E8	141	Isolation	D2E	Soil	STHWK	C3	Isolation-D2E-STHWK-C3	Sample	NovaSeq
D2E-16S-F5-R9	F5	R9	200	5	1	E9	241	Isolation	D2E	Soil	RWDN	C5	Isolation-D2E-RWDN-C5	Sample	NovaSeq
D2E-16S-F5-R10	F5	R10	200	5	1	E10	300	Isolation	D2E	Leaf	HOEF	C5	Isolation-D2E-HOEF-C5	Sample	NovaSeq
D2E-16S-F5-R11	F5	R11	200	5	1	E11	DNA_Neg_Ctrol_4	Isolation	D2E	Negctrl	Negctrl	Negctrl	Isolation-D2E-Negctrl-Negctrl	DNA_Negative	NovaSeq
D2E-16S-F5-R12	F5	R12	200	5	1	E12	43	Isolation	D2E	Soil	STRTS	C1	Isolation-D2E-STRTS-C1	Sample	NovaSeq
D2E-16S-F5-R13	F5	R13	200	5	4	E1	29	Isolation	D2E	Soil	ATTP	C1	Isolation-D2E-ATTP-C1	Sample	NovaSeq
D2E-16S-F5-R14	F5	R14	200	5	4	E2	87	Isolation	D2E	Soil	CDPM	C2	Isolation-D2E-CDPM-C2	Sample	NovaSeq
D2E-16S-F5-R15	F5	R15	200	5	4	E3	151	Isolation	D2E	Soil	RCHMD	C3	Isolation-D2E-RCHMD-C3	Sample	NovaSeq
D2E-16S-F5-R16	F5	R16	200	5	4	E4	212	Isolation	D2E	Leaf	ASHC	C4	Isolation-D2E-ASHC-C4	Sample	NovaSeq
D2E-16S-F5-R17	F5	R17	200	5	4	E5	266	Isolation	D2E	Leaf	SLCY	C5	Isolation-D2E-SLCY-C5	Sample	NovaSeq
D2E-16S-F5-R18	F5	R18	200	5	4	E6	346	Isolation	D2E	Soil	CDPM	C4	Isolation-D2E-CDPM-C4	Sample	NovaSeq
D2E-16S-F5-R19	F5	R19	200	5	4	E7	57	Isolation	D2E	Soil	HOEF	C1	Isolation-D2E-HOEF-C1	Sample	NovaSeq
D2E-16S-F5-R20	F5	R20	200	5	4	E8	97	Isolation	D2E	Soil	ASHC	C2	Isolation-D2E-ASHC-C2	Sample	NovaSeq
D2E-16S-F5-R21	F5	R21	200	5	4	E9	165	Isolation	D2E	Soil	HLKH	C3	Isolation-D2E-HLKH-C3	Sample	NovaSeq
D2E-16S-F5-R22	F5	R22	200	5	4	E10	248	Isolation	D2E	Leaf	GMKW	C5	Isolation-D2E-GMKW-C5	Sample	NovaSeq
D2E-16S-F5-R23	F5	R23	200	5	4	E11	323	Isolation	D2E	Leaf	MALDW	C3	Isolation-D2E-MALDW-C3	Sample	NovaSeq
D2E-16S-F5-R24	F5	R24	200	5	4	E12	CP_37_tree_16S	Isolation	Agar	All	LNGDL	C2	Isolation-Agar-LNGDL-C2	Sample	NovaSeq
D2E-16S-F6-R1	F6	R1	200	5	1	F1	69	Isolation	D2E	Soil	ATTP	C2	Isolation-D2E-ATTP-C2	Sample	NovaSeq
D2E-16S-F6-R2	F6	R2	200	5	1	F2	DNA_Neg_Ctrol_2	Isolation	D2E	Negctrl	Negctrl	Negctrl	Isolation-D2E-Negctrl-Negctrl	DNA_Negative	NovaSeq
D2E-16S-F6-R3	F6	R3	200	5	1	F3	267	Isolation	D2E	Soil	CDPM	C5	Isolation-D2E-CDPM-C5	Sample	NovaSeq
D2E-16S-F6-R4	F6	R4	200	5	1	F4	50	Isolation	D2E	Leaf	HTCH	C1	Isolation-D2E-HTCH-C1	Sample	NovaSeq
D2E-16S-F6-R5	F6	R5	200	5	1	F5	178	Isolation	D2E	Leaf	MALDW	C3	Isolation-D2E-MALDW-C3	Sample	NovaSeq
D2E-16S-F6-R6	F6	R6	200	5	1	F6	302	Isolation	D2E	Soil	STHWK	C1	Isolation-D2E-STHWK-C1	Sample	NovaSeq
D2E-16S-F6-R7	F6	R7	200	5	1	F7	56	Isolation	D2E	Leaf	MALDW	C1	Isolation-D2E-MALDW-C1	Sample	NovaSeq
D2E-16S-F6-R8	F6	R8	200	5	1	F8	146	Isolation	D2E	Leaf	SLCY	C3	Isolation-D2E-SLCY-C3	Sample	NovaSeq
D2E-16S-F6-R9	F6	R9	200	5	1	F9	250	Isolation	D2E	Leaf	BBW	C5	Isolation-D2E-BBW-C5	Sample	NovaSeq
D2E-16S-F6-R10	F6	R10	200	5	1	F10	303	Isolation	D2E	Leaf	STHWK	C1	Isolation-D2E-STHWK-C1	Sample	NovaSeq
D2E-16S-F6-R11	F6	R11	200	5	1	F11	DNA_Neg_Ctrol_5	Isolation	D2E	Negctrl	Negctrl	Negctrl	Isolation-D2E-Negctrl-Negctrl	DNA_Negative	NovaSeq
D2E-16S-F6-R12	F6	R12	200	5	1	F12	49	Isolation	D2E	Soil	HTCH	C1	Isolation-D2E-HTCH-C1	Sample	NovaSeq
D2E-16S-F6-R13	F6	R13	200	5	4	F1	35	Isolation	D2E	Soil	BBW	C1	Isolation-D2E-BBW-C1	Sample	NovaSeq
D2E-16S-F6-R14	F6	R14	200	5	4	F2	108	Isolation	D2E	Leaf	SNDR	C2	Isolation-D2E-SNDR-C2	Sample	NovaSeq
D2E-16S-F6-R15	F6	R15	200	5	4	F3	162	Isolation	D2E	Leaf	CDS	C3	Isolation-D2E-CDS-C3	Sample	NovaSeq
D2E-16S-F6-R16	F6	R16	200	5	4	F4	214	Isolation	D2E	Leaf	DYMK	C4	Isolation-D2E-DYMK-C4	Sample	NovaSeq
D2E-16S-F6-R17	F6	R17	200	5	4	F5	PCR_Neg_Ctrol_4	Isolation	D2E	PCR Negative	PCR Negative	PCR Negative	Isolation-D2E-PCR Negative-PCR Negative	PCR_Negative	NovaSeq
D2E-16S-F6-R18	F6	R18	200	5	4	F6	352	Isolation	D2E	Leaf	HTCH	C5	Isolation-D2E-HTCH-C5	Sample	NovaSeq
D2E-16S-F6-R19	F6	R19	200	5	4	F7	58	Isolation	D2E	Leaf	HOEF	C1	Isolation-D2E-HOEF-C1	Sample	NovaSeq
D2E-16S-F6-R20	F6	R20	200	5	4	F8	98	Isolation	D2E	Leaf	ASHC	C2	Isolation-D2E-ASHC-C2	Sample	NovaSeq
D2E-16S-F6-R21	F6	R21	200	5	4	F9	169	Isolation	D2E	Soil	HTCH	C3	Isolation-D2E-HTCH-C3	Sample	NovaSeq
D2E-16S-F6-R22	F6	R22	200	5	4	F10	256	Isolation	D2E	Leaf	ATTP	C5	Isolation-D2E-ATTP-C5	Sample	NovaSeq
D2E-16S-F6-R23	F6	R23	200	5	4	F11	326	Isolation	D2E	Soil	TAWWD	C4	Isolation-D2E-TAWWD-C4	Sample	NovaSeq
D2E-16S-F6-R24	F6	R24	200	5	4	F12	CP_38_tree_16S	Isolation	Agar	All	LNGDL	C3	Isolation-Agar-LNGDL-C3	Sample	NovaSeq
D2E-16S-F7-R1	F7	R1	200	5	1	G1	DNA_Neg_Ctrol_1	Isolation	D2E	Negctrl	Negctrl	Negctrl	Isolation-D2E-Negctrl-Negctrl	DNA_Negative	NovaSeq
D2E-16S-F7-R2	F7	R2	200	5	1	G2	DNA_Neg_Ctrol_3	Isolation	D2E	Negctrl	Negctrl	Negctrl	Isolation-D2E-Negctrl-Negctrl	DNA_Negative	NovaSeq
D2E-16S-F7-R3	F7	R3	200	5	1	G3	283	Isolation	D2E	Soil	TAWWD	C5	Isolation-D2E-TAWWD-C5	Sample	NovaSeq
D2E-16S-F7-R4	F7	R4	200	5	1	G4	71	Isolation	D2E	Soil	HARWD	C2	Isolation-D2E-HARWD-C2	Sample	NovaSeq
D2E-16S-F7-R5	F7	R5	200	5	1	G5	190	Isolation	D2E	Leaf	BBW	C4	Isolation-D2E-BBW-C4	Sample	NovaSeq
D2E-16S-F7-R6	F7	R6	200	5	1	G6	314	Isolation	D2E	Soil	DYMK	C2	Isolation-D2E-DYMK-C2	Sample	NovaSeq
D2E-16S-F7-R7	F7	R7	200	5	1	G7	67	Isolation	D2E	Soil	LINEAG	C2	Isolation-D2E-LINEAG-C2	Sample	NovaSeq
D2E-16S-F7-R8	F7	R8	200	5	1	G8	152	Isolation	D2E	Leaf	RCHMD	C3	Isolation-D2E-RCHMD-C3	Sample	NovaSeq
D2E-16S-F7-R9	F7	R9	200	5	1	G9	261	Isolation	D2E	Soil	STHWK	C5	Isolation-D2E-STHWK-C5	Sample	NovaSeq
D2E-16S-F7-R10	F7	R10	200	5	1	G10	305	Isolation	D2E	Soil	LINEAG	C1	Isolation-D2E-LINEAG-C1	Sample	NovaSeq
D2E-16S-F7-R11	F7	R11	200	5	1	G11	DNA_Neg_Ctrol_6	Isolation	D2E	Negctrl	Negctrl	Negctrl	Isolation-D2E-Negctrl-Negctrl	DNA_Negative	NovaSeq
D2E-16S-F7-R12	F7	R12	200	5	1	G12	64	Isolation	D2E	Leaf	MCOU	C2	Isolation-D2E-MCOU-C2	Sample	NovaSeq
D2E-16S-F7-R13	F7	R13	200	5	4	G1	39	Isolation	D2E	Soil	DYMK	C1	Isolation-D2E-DYMK-C1	Sample	NovaSeq
D2E-16S-F7-R14	F7	R14	200	5	4	G2	110	Isolation	D2E	Leaf	HTCH	C2	Isolation-D2E-HTCH-C2	Sample	NovaSeq
D2E-16S-F7-R15	F7	R15	200	5	4	G3	167	Isolation	D2E	Soil	SNDR	C3	Isolation-D2E-SNDR-C3	Sample	NovaSeq
D2E-16S-F7-R16	F7	R16	200	5	4	G4	218	Isolation	D2E	Leaf	WLDCP	C4	Isolation-D2E-WLDCP-C4	Sample	NovaSeq
D2E-16S-F7-R17	F7	R17	200	5	4	G5	306	Isolation	D2E	Soil	LINEAG	C1	Isolation-D2E-LINEAG-C1	Sample	NovaSeq
D2E-16S-F7-R18	F7	R18	200	5	4	G6	356	Isolation	D2E	Leaf	MCOU	C5	Isolation-D2E-MCOU-C5	Sample	NovaSeq
D2E-16S-F7-R19	F7	R19	200	5	4	G7	63	Isolation	D2E	Soil	MCOU	C2	Isolation-D2E-MCOU-C2	Sample	NovaSeq
D2E-16S-F7-R20	F7	R20	200	5	4	G8	102	Isolation	D2E	Leaf	CDS	C2	Isolation-D2E-CDS-C2	Sample	NovaSeq
D2E-16S-F7-R21	F7	R21	200	5	4	G9	191	Isolation	D2E	Soil	WINDW	C4	Isolation-D2E-WINDW-C4	Sample	NovaSeq
D2E-16S-F7-R22	F7	R22	200	5	4	G10	257	Isolation	D2E	Soil	LINEAG	C5	Isolation-D2E-LINEAG-C5	Sample	NovaSeq
D2E-16S-F7-R23	F7	R23	200	5	4	G11	333	Isolation	D2E	Soil	HOEF	C4	Isolation-D2E-HOEF-C4	Sample	NovaSeq
D2E-16S-F7-R24	F7	R24	200	5	4	G12	CP_39_tree_16S	Isolation	Agar	All	LNGDL	C4	Isolation-Agar-LNGDL-C4	Sample	NovaSeq
D2E-16S-F8-R1	F8	R1	200	5	1	H1	73	Isolation	D2E	Soil	WINDW	C2	Isolation-D2E-WINDW-C2	Sample	NovaSeq
D2E-16S-F8-R2	F8	R2	200	5	1	H2	187	Isolation	D2E	Soil	GMKW	C4	Isolation-D2E-GMKW-C4	Sample	NovaSeq
